mall,outlet,lot,status,myehalal_matches,cert_holder,directory_url
The Exchange TRX,Day One Day One Noodles,C.52.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,De.Wan 1958 by Chef Wan,L1.46.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,DIN by Din Tai Fung,C.94.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,dipndip,C.OS.07,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Donkai,C.90.0,review,3,4L HOLDING SDN. BHD.,https://www.theexchange.my/dine/directory/
The Exchange TRX,Dunkin’ Donuts,C.OS.08,certified,89,GOLDEN DONUTS SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Eight Ounce Coffee,L1.34.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Elementary Restaurant & Bar,L2T.10.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Empire Sushi,C.OS.01,certified,159,EMPIRE SUSHI SDN. BHD.,https://www.theexchange.my/dine/directory/
The Exchange TRX,Famous Amos,C.OS.09,certified,116,THE FAMOUS AMOS CHOCOLATE CHIP COOKIE CORPORATION (M) SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Fong Lye Tea House,C.38.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,G'rai,L2.54.0,review,1,GRAI SDN. BHD.,https://www.theexchange.my/dine/directory/
The Exchange TRX,Garrett Popcorn Shops,C.05.0,review,4,CARAMELCRISP MALAYSIA SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Godiva,G.84.B,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Gong Cha,L2.OS.05,review,25,TEAFE (M) SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Gu On Korean BBQ,PL.07.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,HEYTEA,C.07.0-C.10.0,certified,14,HEYTEA MALAYSIA SDN. BHD.,https://www.theexchange.my/dine/directory/
The Exchange TRX,Hokkaido Table,L2.AT.3,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Honolu Ramen,GS.19 & GS.20,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Hot Bird,GS.07.0,certified,5,HOT BIRD SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Ignition by Wolf & Turtle Coffee,GS.21,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Jipinhe Scones 吉品合,C.87.0,certified,1,JIPINHE SCONES (MY) SDN. BHD.,https://www.theexchange.my/dine/directory/
The Exchange TRX,K Fry Urban Korean,C.53.0,review,9,K FRY SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Kanbe Ramen,PL.08.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Kenny Hills Bakers On The Park,PL.05.0 & PL.06.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,KIMIYA,C.42.0&C.43.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,KOI Thé,C.85.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Lane 23,GS.03.0 & GS.04.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Las Meninas,L2T.07.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Lavender,C.82.0-C.84.0,review,3,KOPERASI BELA MASYARAKAT MELAKA BERHAD (HOTEL KOBEMAS),https://www.theexchange.my/dine/directory/
The Exchange TRX,Le Shrimp Noodle Bar,C.97.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,llao llao,C.OS.10,review,133,PETRA EMPIRE SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Läderach,G.29.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Madam Kwan’s,C.36.0,review,17,SUEZ TOP VENTURES SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Mahnaz Food,C.100.0 & C.101.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Makii-Makii,C.58.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Match Eight,L2.73.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Meriah by Serai Group,L1.03.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Mil Toast House,L2.84.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,MODU SAMGYETANG,"L2T.04.0, L2T.05.0",uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Momo Yakitori,GS.16.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Mr Bean,C.44.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,NAISNOW,C.11.0 & C.12.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Nak Nak,C.57.0,review,13,NAKA RESTAURANT SDN. BHD.,https://www.theexchange.my/dine/directory/
The Exchange TRX,Nando's,C.95.0,certified,94,NANDO'S CHICKENLAND MALAYSIA SENDIRIAN BERHAD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Nanyang Café,C.50.0 & C.51.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,OGA Tea & Dessert,L1.OS.04,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,OMI Wagyu,L1.09.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Oriental Kopi,C.45.0 - C.46.0,certified,36,ORIENTAL COFFEE INTERNATIONAL SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Paolo Paolo Gelato,L2.OS.01,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Paradise Dynasty,L2.63.0 & L2.64.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Paris Baguette,C.88.0 & C.89.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Pho Vietz,L2.20.0 & L2.21.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Potato Corner,C.55.0,review,17,ROCKS FOODS SDN. BHD.,https://www.theexchange.my/dine/directory/
The Exchange TRX,Quivo,L2.49.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Reborn Coffee,L2.62.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Robataya Izakaya,L2T.01.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,"Saffron & Spices, Bar Saffron - Indian Cuisine",L1.49.0 & L1.OS.07,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Samtai YAMCH'A,C.13.0 & C.14.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Shae.co,C.OS.12,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Shake Shack,PL.11.0,certified,4,SHAKE SHACK MALAYSIA SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,SHUYI,L2.OS.06,review,1,YIASPIRE CATERING MANAGEMENT (MALAYSIA) SDN. BHD.,https://www.theexchange.my/dine/directory/
The Exchange TRX,Souper Tang,L1.45.D,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,SoYoung,C.OS.05,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Starbucks Reserve,L2.75.0 & L2.76.0,certified,1,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Super Matcha,GS.01.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Tai Er,C.40.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Tanba Japanese BBQ & Sukiyaki,L1.45.C,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Tarbush,PL.03.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Tea Rock,GS.18.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Tealive+,C.60.0,review,877,LOOB INTEGRATED SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Tertemu Ramen,C.93.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,The J Pot Kitchen,C.39.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Ticco,C.37.0,certified,1,TICCO SUCCESS SDN. BHD.,https://www.theexchange.my/dine/directory/
The Exchange TRX,Tofu G Gelato,L2T.06.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Torii Teppanyaki,C.48.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Tucker & Co,L1.52.0 & L1.53.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,TWG TEA SALON & BOUTIQUE,G.82.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,TWO SONS The Loft,PL.02.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Upper Palace Teow Chew,L1.50.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,VCR Stacks,L2.52.0 & L2.52E.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Venchi,G.32.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Warung Eropa,L2.49.A,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Yakuniku Kuro,C.54.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,YOGIYO,L2.37.0,review,2,THE INSIDE SCOOP SDN BHD,https://www.theexchange.my/dine/directory/
The Exchange TRX,Yomaro Frozen Yorgurt,C.OS.17,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Yoursnackies,GS.08.0 & GS.08.A,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Zok Noodle House Signature,L2.65.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Exchange TRX,Zus Coffee,C.98.0,review,823,ZUSPRESSO (M) SDN BHD (1340330-X),https://www.theexchange.my/dine/directory/
The Exchange TRX,农耕记 Nong Geng Ji,C.91.0 & C.92.0,uncertified,0,,https://www.theexchange.my/dine/directory/
The Gardens Mall,% ARABICA (Coming Soon),F-K01,uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Absolute Thai Gardens,"T-219, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Alexis,"F-209 & 209A, 1st Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,BananaBro,"LG-243B, Lower Ground Floor",review,23,HTFU RESTAURANTS SDN. BHD.,https://www.thegardensmall.com.my/stores
The Gardens Mall,Barcook,"LG-225, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Baskin Robbins,"S-K01, 2nd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Beauty In The Pot,"Lot T-201B, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Boat Noodle,"LG-221, Lower Ground Floor",certified,34,AROIVER BOAT NOODLE,https://www.thegardensmall.com.my/stores
The Gardens Mall,Boost Juice Bars,"T-K02, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,BreadStory,"LG-212, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Bungkus Kaw Kaw,LG-K23,review,63,G&T BRAND SDN BHD,https://www.thegardensmall.com.my/stores
The Gardens Mall,Canton-i (Under Renovations),"LG-202 & 203A, Lower Ground Floor",review,6,PEAK KITCHEN SDN. BHD.,https://www.thegardensmall.com.my/stores
The Gardens Mall,cha:coal (Coming Soon),"T-216D, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Chagee,"T-K01, 3rd Floor",certified,148,CHAGEE (M) SDN. BHD.,https://www.thegardensmall.com.my/stores
The Gardens Mall,Chicken Claypot House,"LG-233, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Chonky Cookies,"LG-K03, Lower Ground Floor.",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Coliseum,"LG-216, Lower Ground Floor",certified,2,COLISEUM CAFE & HOTEL (KL) SDN. BHD,https://www.thegardensmall.com.my/stores
The Gardens Mall,Delectable Treats,"LG-K25B, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Din Tai Fung,"LG-207 & 208, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,DOME Cafe,F-237B & 238,certified,7,DOME CAFE SDN.BHD,https://www.thegardensmall.com.my/stores
The Gardens Mall,DOME Cafe (F-K05),F-K05,certified,7,DOME CAFE SDN.BHD,https://www.thegardensmall.com.my/stores
The Gardens Mall,Eggette Lab,"LG-K08A, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Eight Ounce Coffee,"F-K06, 1st Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Eight Ounce Coffee (Coming Soon),"F-226C, 1st Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Fong Lye Coffee Tea House,"T-208, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Genki Sushi,"LG-232A, Lower Ground Floor",certified,6,GENKI SUSHI (MALAYSIA) SDN. BHD,https://www.thegardensmall.com.my/stores
The Gardens Mall,Gong Cha,"LG-C9, Lower Ground Floor",review,25,TEAFE (M) SDN BHD,https://www.thegardensmall.com.my/stores
The Gardens Mall,Happy Potato,"LG-K09A, Lower Ground Floor",certified,22,HAPPY POTATO VENTURES SDN BHD,https://www.thegardensmall.com.my/stores
The Gardens Mall,Hock Kee Heritage,"Lot S-226B, 2nd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,HWC Coffee,"S-213, 2nd Floor",review,66,PALATERIUM SDN. BHD.,https://www.thegardensmall.com.my/stores
The Gardens Mall,I Love YOO!,"LG-K06, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Inside Scoop,"LG-K22, Lower Ground Floor",certified,55,THE INSIDE SCOOP SDN BHD,https://www.thegardensmall.com.my/stores
The Gardens Mall,IPPUDO | MAiSEN,"T-217 & 218, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,KGB - Killer Gourmet Burgers,"LG-232B, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Ko Hyang,"Lot LG-236A&B, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,KOI Thé,"LG-211, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Kubis & Kale,"Lot LG-201A&B, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Llaollao,"LG-K19, Lower Ground Floor",review,133,PETRA EMPIRE SDN BHD,https://www.thegardensmall.com.my/stores
The Gardens Mall,Lucky Mala Noodle,"LG-K01, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,LÄDERACH,G-211 & 248,uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Machi Machi,"LG-226, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,ManJoe,"T-235, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,MARCO,"T-206, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Monster Curry & Café モンスターカレー,"LG-231B, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Mr. Tuk Tuk,"LG-243A, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Nadeje,"LG-227, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Nyonya Colors,"LG-230A, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Padi House,"T-237 A&B, 3rd Floor",certified,13,PADI HOUSE HOLDINGS SDN. BHD.,https://www.thegardensmall.com.my/stores
The Gardens Mall,Penang Flavours,"Lot LG-235, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Pulau Ketam Yong Tau Foo,"LG-K07, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Purple Cane Tea Cuisine,"LG-206, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,PUTIEN,"S-215, 2nd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Rakuzen,"T-201A, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Red Kettle,"G-250A, Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Rich Kopitiam,"LG-228 & 228A, Lower Ground Floor",certified,2,RICH KOPITIAM WAY SDN BHD,https://www.thegardensmall.com.my/stores
The Gardens Mall,ROCKU Yakiniku,"S-209, 2nd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Royce,"LG-K25A, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,San Francisco Coffee,"LG-239, Lower Ground Floor",certified,18,SAN FRANCISCO COFFEE SDN BHD,https://www.thegardensmall.com.my/stores
The Gardens Mall,Shihlin Taiwan Street Snacks,"LG-K05, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Shojikiya & Sushi Zanmai,"LG-240 & 241A, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Shucked,"T-218A, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,SNITCH By The Thieves,"T-225 A&B, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,SOU'S KITCHEN,"G-247, Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Soyya,"LG-K28, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,SUSHI JIRO,"Lot LG-K02, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,SUSHIHAN,"LG-210, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Tapestry,"F-247, 1st Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Tealive Plus,"LG-K09B, Lower Ground Floor",review,14,LOOB INTEGRATED SDN BHD,https://www.thegardensmall.com.my/stores
The Gardens Mall,The Chicken Rice Shop,"LG-213 , Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,The Fish Bowl,"LG-223, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,The Han Room,"T-216A, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Tofu G (Coming Soon),LG-237B,uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,TWG Tea,"G-233A, Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,UPEH,"LG-230B, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Venchi,"G-235, Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Verrona Hills Bread & Pâtisserie (Coming Soon),"LG-217, Lower Ground",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Village Roast Duck,"LG-205, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Wagyu More,"T-216B, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,YAYOI,"LG – 231C, Lower Ground Floor",certified,1,YAYOI MALAYSIA SDN.BHD,https://www.thegardensmall.com.my/stores
The Gardens Mall,yewyewkl / MOGU Yakiniku,"LG-231A, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Yomie's Rice X Yogurt,"LG-K08B, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Yong Sheng,"LG-K27, Lower Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Yoursnackies Desserts (Coming Soon),"LG-K03, Lower Ground",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,YU By Oriental Group,"Lot G-243, Ground Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,Yuzu Japanese Restaurant,"T-236, 3rd Floor",uncertified,0,,https://www.thegardensmall.com.my/stores
The Gardens Mall,ZUS Signature Coffee (Coming Soon),"G-249, Ground Floor",review,1,ZUSPRESSO (M) SDN BHD (1340330-X),https://www.thegardensmall.com.my/stores
